,scores,pdb,median,tractability
517,12.260000228881836,Mpro,13.109999656677246,unknown
518,12.414999961853027,Mpro,13.109999656677246,unknown
519,12.529999732971191,Mpro,13.109999656677246,unknown
520,12.529999732971191,Mpro,13.109999656677246,unknown
521,12.529999732971191,Mpro,13.109999656677246,unknown
522,11.946999549865723,Mpro,13.109999656677246,unknown
523,11.956999778747559,Mpro,13.109999656677246,unknown
524,11.956999778747559,Mpro,13.109999656677246,unknown
525,11.956999778747559,Mpro,13.109999656677246,unknown
526,12.64799976348877,Mpro,13.109999656677246,unknown
527,12.64799976348877,Mpro,13.109999656677246,unknown
528,12.64799976348877,Mpro,13.109999656677246,unknown
529,12.555999755859375,Mpro,13.109999656677246,unknown
530,12.23799991607666,Mpro,13.109999656677246,unknown
531,11.505999565124512,Mpro,13.109999656677246,unknown
532,11.505999565124512,Mpro,13.109999656677246,unknown
533,13.739999771118164,Mpro,13.109999656677246,unknown
534,13.739999771118164,Mpro,13.109999656677246,unknown
535,13.739999771118164,Mpro,13.109999656677246,unknown
536,12.607999801635742,Mpro,13.109999656677246,unknown
537,12.23799991607666,Mpro,13.109999656677246,unknown
538,11.505999565124512,Mpro,13.109999656677246,unknown
539,12.368000030517578,Mpro,13.109999656677246,unknown
540,13.739999771118164,Mpro,13.109999656677246,unknown
541,13.739999771118164,Mpro,13.109999656677246,unknown
542,13.739999771118164,Mpro,13.109999656677246,unknown
543,12.607999801635742,Mpro,13.109999656677246,unknown
544,12.23799991607666,Mpro,13.109999656677246,unknown
545,11.505999565124512,Mpro,13.109999656677246,unknown
546,12.368000030517578,Mpro,13.109999656677246,unknown
547,13.739999771118164,Mpro,13.109999656677246,unknown
548,13.739999771118164,Mpro,13.109999656677246,unknown
549,13.739999771118164,Mpro,13.109999656677246,unknown
550,12.607999801635742,Mpro,13.109999656677246,unknown
551,12.595000267028809,Mpro,13.109999656677246,unknown
552,12.595000267028809,Mpro,13.109999656677246,unknown
553,12.595000267028809,Mpro,13.109999656677246,unknown
554,12.571999549865723,Mpro,13.109999656677246,unknown
555,12.383000373840332,Mpro,13.109999656677246,unknown
556,13.298999786376953,Mpro,13.109999656677246,unknown
557,13.298999786376953,Mpro,13.109999656677246,unknown
558,13.298999786376953,Mpro,13.109999656677246,unknown
559,12.595000267028809,Mpro,13.109999656677246,unknown
560,12.595000267028809,Mpro,13.109999656677246,unknown
561,12.595000267028809,Mpro,13.109999656677246,unknown
562,12.571999549865723,Mpro,13.109999656677246,unknown
563,12.043999671936035,Mpro,13.109999656677246,unknown
564,12.508000373840332,Mpro,13.109999656677246,unknown
565,13.298999786376953,Mpro,13.109999656677246,unknown
566,13.298999786376953,Mpro,13.109999656677246,unknown
567,13.699000358581543,Mpro,13.109999656677246,unknown
568,13.699000358581543,Mpro,13.109999656677246,unknown
569,13.699000358581543,Mpro,13.109999656677246,unknown
570,12.595000267028809,Mpro,13.109999656677246,unknown
571,12.595000267028809,Mpro,13.109999656677246,unknown
572,12.595000267028809,Mpro,13.109999656677246,unknown
573,12.571999549865723,Mpro,13.109999656677246,unknown
574,12.118000030517578,Mpro,13.109999656677246,unknown
575,12.508000373840332,Mpro,13.109999656677246,unknown
576,13.298999786376953,Mpro,13.109999656677246,unknown
577,13.298999786376953,Mpro,13.109999656677246,unknown
578,14.272000312805176,Mpro,13.109999656677246,unknown
579,14.272000312805176,Mpro,13.109999656677246,unknown
580,14.272000312805176,Mpro,13.109999656677246,unknown
581,13.362000465393066,Mpro,13.109999656677246,unknown
582,12.5600004196167,Mpro,13.109999656677246,unknown
583,12.5600004196167,Mpro,13.109999656677246,unknown
584,12.5600004196167,Mpro,13.109999656677246,unknown
585,12.128000259399414,Mpro,13.109999656677246,unknown
586,12.118000030517578,Mpro,13.109999656677246,unknown
587,12.508000373840332,Mpro,13.109999656677246,unknown
588,12.508000373840332,Mpro,13.109999656677246,unknown
589,13.062000274658203,Mpro,13.109999656677246,unknown
590,14.272000312805176,Mpro,13.109999656677246,unknown
591,14.272000312805176,Mpro,13.109999656677246,unknown
592,14.272000312805176,Mpro,13.109999656677246,unknown
593,13.362000465393066,Mpro,13.109999656677246,unknown
594,13.119000434875488,Mpro,13.109999656677246,unknown
595,14.142000198364258,Mpro,13.109999656677246,unknown
596,14.142000198364258,Mpro,13.109999656677246,unknown
597,14.142000198364258,Mpro,13.109999656677246,unknown
598,13.119999885559082,Mpro,13.109999656677246,unknown
599,11.67300033569336,Mpro,13.109999656677246,unknown
600,12.118000030517578,Mpro,13.109999656677246,unknown
601,12.196999549865723,Mpro,13.109999656677246,unknown
602,12.196999549865723,Mpro,13.109999656677246,unknown
603,12.628000259399414,Mpro,13.109999656677246,unknown
604,14.272000312805176,Mpro,13.109999656677246,unknown
605,14.272000312805176,Mpro,13.109999656677246,unknown
606,14.272000312805176,Mpro,13.109999656677246,unknown
607,13.362000465393066,Mpro,13.109999656677246,unknown
608,13.03600025177002,Mpro,13.109999656677246,unknown
609,14.123000144958496,Mpro,13.109999656677246,unknown
610,14.123000144958496,Mpro,13.109999656677246,unknown
611,14.123000144958496,Mpro,13.109999656677246,unknown
612,13.119000434875488,Mpro,13.109999656677246,unknown
613,14.508999824523926,Mpro,13.109999656677246,unknown
614,14.508999824523926,Mpro,13.109999656677246,unknown
615,14.508999824523926,Mpro,13.109999656677246,unknown
616,14.4399995803833,Mpro,13.109999656677246,unknown
617,11.67300033569336,Mpro,13.109999656677246,unknown
618,12.170999526977539,Mpro,13.109999656677246,unknown
619,12.170999526977539,Mpro,13.109999656677246,unknown
620,12.170999526977539,Mpro,13.109999656677246,unknown
621,13.609999656677246,Mpro,13.109999656677246,unknown
622,13.609999656677246,Mpro,13.109999656677246,unknown
623,13.609999656677246,Mpro,13.109999656677246,unknown
624,13.281999588012695,Mpro,13.109999656677246,unknown
625,13.116000175476074,Mpro,13.109999656677246,unknown
626,14.123000144958496,Mpro,13.109999656677246,unknown
627,14.123000144958496,Mpro,13.109999656677246,unknown
628,14.123000144958496,Mpro,13.109999656677246,unknown
629,13.119000434875488,Mpro,13.109999656677246,unknown
630,14.508999824523926,Mpro,13.109999656677246,unknown
631,14.508999824523926,Mpro,13.109999656677246,unknown
632,14.508999824523926,Mpro,13.109999656677246,unknown
633,14.4399995803833,Mpro,13.109999656677246,unknown
634,11.84000015258789,Mpro,13.109999656677246,unknown
635,11.932000160217285,Mpro,13.109999656677246,unknown
636,11.932000160217285,Mpro,13.109999656677246,unknown
637,11.932000160217285,Mpro,13.109999656677246,unknown
638,11.635000228881836,Mpro,13.109999656677246,unknown
639,13.538999557495117,Mpro,13.109999656677246,unknown
640,13.538999557495117,Mpro,13.109999656677246,unknown
641,13.538999557495117,Mpro,13.109999656677246,unknown
642,13.281999588012695,Mpro,13.109999656677246,unknown
643,13.116000175476074,Mpro,13.109999656677246,unknown
644,14.123000144958496,Mpro,13.109999656677246,unknown
645,14.123000144958496,Mpro,13.109999656677246,unknown
646,14.123000144958496,Mpro,13.109999656677246,unknown
647,12.795000076293945,Mpro,13.109999656677246,unknown
648,14.508999824523926,Mpro,13.109999656677246,unknown
649,14.508999824523926,Mpro,13.109999656677246,unknown
650,14.508999824523926,Mpro,13.109999656677246,unknown
651,14.4399995803833,Mpro,13.109999656677246,unknown
652,11.84000015258789,Mpro,13.109999656677246,unknown
653,11.932000160217285,Mpro,13.109999656677246,unknown
654,11.932000160217285,Mpro,13.109999656677246,unknown
655,11.932000160217285,Mpro,13.109999656677246,unknown
656,11.574000358581543,Mpro,13.109999656677246,unknown
657,11.536999702453613,Mpro,13.109999656677246,unknown
658,12.404000282287598,Mpro,13.109999656677246,unknown
659,12.880999565124512,Mpro,13.109999656677246,unknown
660,13.3100004196167,Mpro,13.109999656677246,unknown
661,13.3100004196167,Mpro,13.109999656677246,unknown
662,13.3100004196167,Mpro,13.109999656677246,unknown
663,13.116000175476074,Mpro,13.109999656677246,unknown
664,12.685999870300293,Mpro,13.109999656677246,unknown
665,12.597000122070312,Mpro,13.109999656677246,unknown
666,12.805999755859375,Mpro,13.109999656677246,unknown
667,12.805999755859375,Mpro,13.109999656677246,unknown
668,12.805999755859375,Mpro,13.109999656677246,unknown
669,11.84000015258789,Mpro,13.109999656677246,unknown
670,11.84000015258789,Mpro,13.109999656677246,unknown
671,11.932000160217285,Mpro,13.109999656677246,unknown
672,11.932000160217285,Mpro,13.109999656677246,unknown
673,11.932000160217285,Mpro,13.109999656677246,unknown
674,11.574000358581543,Mpro,13.109999656677246,unknown
675,12.404000282287598,Mpro,13.109999656677246,unknown
676,12.880999565124512,Mpro,13.109999656677246,unknown
677,13.3100004196167,Mpro,13.109999656677246,unknown
678,13.3100004196167,Mpro,13.109999656677246,unknown
679,13.3100004196167,Mpro,13.109999656677246,unknown
680,12.98900032043457,Mpro,13.109999656677246,unknown
681,11.736000061035156,Mpro,13.109999656677246,unknown
682,12.404000282287598,Mpro,13.109999656677246,unknown
683,12.51200008392334,Mpro,13.109999656677246,unknown
684,13.3100004196167,Mpro,13.109999656677246,unknown
685,13.3100004196167,Mpro,13.109999656677246,unknown
686,13.3100004196167,Mpro,13.109999656677246,unknown
687,12.161999702453613,Mpro,13.109999656677246,unknown
688,11.963000297546387,Mpro,13.109999656677246,unknown
689,11.963000297546387,Mpro,13.109999656677246,unknown
690,11.963000297546387,Mpro,13.109999656677246,unknown
691,11.63700008392334,Mpro,13.109999656677246,unknown
692,11.682999610900879,Mpro,13.109999656677246,unknown
693,12.116999626159668,Mpro,13.109999656677246,unknown
694,12.116999626159668,Mpro,13.109999656677246,unknown
695,12.116999626159668,Mpro,13.109999656677246,unknown
696,13.244000434875488,Mpro,13.109999656677246,unknown
697,13.277999877929688,Mpro,13.109999656677246,unknown
698,13.277999877929688,Mpro,13.109999656677246,unknown
699,13.277999877929688,Mpro,13.109999656677246,unknown
700,13.109999656677246,Mpro,13.109999656677246,unknown
701,11.503999710083008,Mpro,13.109999656677246,unknown
702,11.935999870300293,Mpro,13.109999656677246,unknown
703,11.935999870300293,Mpro,13.109999656677246,unknown
704,11.935999870300293,Mpro,13.109999656677246,unknown
705,11.67199993133545,Mpro,13.109999656677246,unknown
706,11.67199993133545,Mpro,13.109999656677246,unknown
707,13.244000434875488,Mpro,13.109999656677246,unknown
708,13.425999641418457,Mpro,13.109999656677246,unknown
709,13.425999641418457,Mpro,13.109999656677246,unknown
710,13.425999641418457,Mpro,13.109999656677246,unknown
711,13.109999656677246,Mpro,13.109999656677246,unknown
712,12.269000053405762,Mpro,13.109999656677246,unknown
713,12.269000053405762,Mpro,13.109999656677246,unknown
714,12.597000122070312,Mpro,13.109999656677246,unknown
715,12.850000381469727,Mpro,13.109999656677246,unknown
716,12.850000381469727,Mpro,13.109999656677246,unknown
717,12.850000381469727,Mpro,13.109999656677246,unknown
718,12.177000045776367,Mpro,13.109999656677246,unknown
719,12.309000015258789,Mpro,13.109999656677246,unknown
720,12.529999732971191,Mpro,13.109999656677246,unknown
721,12.529999732971191,Mpro,13.109999656677246,unknown
722,13.244000434875488,Mpro,13.109999656677246,unknown
723,13.425999641418457,Mpro,13.109999656677246,unknown
724,13.425999641418457,Mpro,13.109999656677246,unknown
725,13.425999641418457,Mpro,13.109999656677246,unknown
726,13.109999656677246,Mpro,13.109999656677246,unknown
727,12.269000053405762,Mpro,13.109999656677246,unknown
728,12.269000053405762,Mpro,13.109999656677246,unknown
729,12.597000122070312,Mpro,13.109999656677246,unknown
730,12.850000381469727,Mpro,13.109999656677246,unknown
731,12.850000381469727,Mpro,13.109999656677246,unknown
732,12.850000381469727,Mpro,13.109999656677246,unknown
733,12.177000045776367,Mpro,13.109999656677246,unknown
734,12.309000015258789,Mpro,13.109999656677246,unknown
735,12.529999732971191,Mpro,13.109999656677246,unknown
736,12.529999732971191,Mpro,13.109999656677246,unknown
737,12.954000473022461,Mpro,13.109999656677246,unknown
738,13.425999641418457,Mpro,13.109999656677246,unknown
739,13.425999641418457,Mpro,13.109999656677246,unknown
740,13.425999641418457,Mpro,13.109999656677246,unknown
741,11.593999862670898,Mpro,13.109999656677246,unknown
742,11.593999862670898,Mpro,13.109999656677246,unknown
743,12.269000053405762,Mpro,13.109999656677246,unknown
744,12.269000053405762,Mpro,13.109999656677246,unknown
745,12.597000122070312,Mpro,13.109999656677246,unknown
746,12.850000381469727,Mpro,13.109999656677246,unknown
747,12.850000381469727,Mpro,13.109999656677246,unknown
748,12.850000381469727,Mpro,13.109999656677246,unknown
749,12.177000045776367,Mpro,13.109999656677246,unknown
750,12.309000015258789,Mpro,13.109999656677246,unknown
751,12.529999732971191,Mpro,13.109999656677246,unknown
752,12.529999732971191,Mpro,13.109999656677246,unknown
753,12.529999732971191,Mpro,13.109999656677246,unknown
754,12.170000076293945,Mpro,13.109999656677246,unknown
755,11.956999778747559,Mpro,13.109999656677246,unknown
756,11.956999778747559,Mpro,13.109999656677246,unknown
757,11.956999778747559,Mpro,13.109999656677246,unknown
758,12.64799976348877,Mpro,13.109999656677246,unknown
759,12.64799976348877,Mpro,13.109999656677246,unknown
760,12.64799976348877,Mpro,13.109999656677246,unknown
761,12.345000267028809,Mpro,13.109999656677246,unknown
762,13.739999771118164,Mpro,13.109999656677246,unknown
763,13.739999771118164,Mpro,13.109999656677246,unknown
764,13.739999771118164,Mpro,13.109999656677246,unknown
765,12.345000267028809,Mpro,13.109999656677246,unknown
766,13.739999771118164,Mpro,13.109999656677246,unknown
767,13.739999771118164,Mpro,13.109999656677246,unknown
768,13.739999771118164,Mpro,13.109999656677246,unknown
769,12.345000267028809,Mpro,13.109999656677246,unknown
770,13.739999771118164,Mpro,13.109999656677246,unknown
771,13.739999771118164,Mpro,13.109999656677246,unknown
772,13.739999771118164,Mpro,13.109999656677246,unknown
773,12.187000274658203,Mpro,13.109999656677246,unknown
774,12.595000267028809,Mpro,13.109999656677246,unknown
775,12.595000267028809,Mpro,13.109999656677246,unknown
776,12.595000267028809,Mpro,13.109999656677246,unknown
777,12.383000373840332,Mpro,13.109999656677246,unknown
778,13.298999786376953,Mpro,13.109999656677246,unknown
779,13.298999786376953,Mpro,13.109999656677246,unknown
780,13.298999786376953,Mpro,13.109999656677246,unknown
781,12.595000267028809,Mpro,13.109999656677246,unknown
782,12.595000267028809,Mpro,13.109999656677246,unknown
783,12.595000267028809,Mpro,13.109999656677246,unknown
784,12.043999671936035,Mpro,13.109999656677246,unknown
785,12.508000373840332,Mpro,13.109999656677246,unknown
786,13.298999786376953,Mpro,13.109999656677246,unknown
787,13.298999786376953,Mpro,13.109999656677246,unknown
788,13.699000358581543,Mpro,13.109999656677246,unknown
789,13.699000358581543,Mpro,13.109999656677246,unknown
790,13.699000358581543,Mpro,13.109999656677246,unknown
791,12.595000267028809,Mpro,13.109999656677246,unknown
792,12.595000267028809,Mpro,13.109999656677246,unknown
793,12.595000267028809,Mpro,13.109999656677246,unknown
794,12.069999694824219,Mpro,13.109999656677246,unknown
795,12.508000373840332,Mpro,13.109999656677246,unknown
796,13.298999786376953,Mpro,13.109999656677246,unknown
797,13.298999786376953,Mpro,13.109999656677246,unknown
798,14.272000312805176,Mpro,13.109999656677246,unknown
799,14.272000312805176,Mpro,13.109999656677246,unknown
800,14.272000312805176,Mpro,13.109999656677246,unknown
801,13.362000465393066,Mpro,13.109999656677246,unknown
802,12.5600004196167,Mpro,13.109999656677246,unknown
803,12.5600004196167,Mpro,13.109999656677246,unknown
804,12.5600004196167,Mpro,13.109999656677246,unknown
805,12.128000259399414,Mpro,13.109999656677246,unknown
806,12.069999694824219,Mpro,13.109999656677246,unknown
807,12.508000373840332,Mpro,13.109999656677246,unknown
808,12.508000373840332,Mpro,13.109999656677246,unknown
809,13.062000274658203,Mpro,13.109999656677246,unknown
810,14.272000312805176,Mpro,13.109999656677246,unknown
811,14.272000312805176,Mpro,13.109999656677246,unknown
812,14.272000312805176,Mpro,13.109999656677246,unknown
813,13.362000465393066,Mpro,13.109999656677246,unknown
814,13.119000434875488,Mpro,13.109999656677246,unknown
815,14.142000198364258,Mpro,13.109999656677246,unknown
816,14.142000198364258,Mpro,13.109999656677246,unknown
817,14.142000198364258,Mpro,13.109999656677246,unknown
818,13.119999885559082,Mpro,13.109999656677246,unknown
819,12.045000076293945,Mpro,13.109999656677246,unknown
820,12.069999694824219,Mpro,13.109999656677246,unknown
821,12.196999549865723,Mpro,13.109999656677246,unknown
822,12.196999549865723,Mpro,13.109999656677246,unknown
823,12.628000259399414,Mpro,13.109999656677246,unknown
824,14.272000312805176,Mpro,13.109999656677246,unknown
825,14.272000312805176,Mpro,13.109999656677246,unknown
826,14.272000312805176,Mpro,13.109999656677246,unknown
827,13.362000465393066,Mpro,13.109999656677246,unknown
828,13.03600025177002,Mpro,13.109999656677246,unknown
829,14.123000144958496,Mpro,13.109999656677246,unknown
830,14.123000144958496,Mpro,13.109999656677246,unknown
831,14.123000144958496,Mpro,13.109999656677246,unknown
832,13.119000434875488,Mpro,13.109999656677246,unknown
833,14.508999824523926,Mpro,13.109999656677246,unknown
834,14.508999824523926,Mpro,13.109999656677246,unknown
835,14.508999824523926,Mpro,13.109999656677246,unknown
836,14.4399995803833,Mpro,13.109999656677246,unknown
837,12.045000076293945,Mpro,13.109999656677246,unknown
838,12.170999526977539,Mpro,13.109999656677246,unknown
839,12.170999526977539,Mpro,13.109999656677246,unknown
840,12.170999526977539,Mpro,13.109999656677246,unknown
841,13.609999656677246,Mpro,13.109999656677246,unknown
842,13.609999656677246,Mpro,13.109999656677246,unknown
843,13.609999656677246,Mpro,13.109999656677246,unknown
844,13.281999588012695,Mpro,13.109999656677246,unknown
845,13.116000175476074,Mpro,13.109999656677246,unknown
846,14.123000144958496,Mpro,13.109999656677246,unknown
847,14.123000144958496,Mpro,13.109999656677246,unknown
848,14.123000144958496,Mpro,13.109999656677246,unknown
849,13.119000434875488,Mpro,13.109999656677246,unknown
850,14.508999824523926,Mpro,13.109999656677246,unknown
851,14.508999824523926,Mpro,13.109999656677246,unknown
852,14.508999824523926,Mpro,13.109999656677246,unknown
853,14.4399995803833,Mpro,13.109999656677246,unknown
854,12.045000076293945,Mpro,13.109999656677246,unknown
855,11.574000358581543,Mpro,13.109999656677246,unknown
856,11.635000228881836,Mpro,13.109999656677246,unknown
857,11.635000228881836,Mpro,13.109999656677246,unknown
858,13.538999557495117,Mpro,13.109999656677246,unknown
859,13.538999557495117,Mpro,13.109999656677246,unknown
860,13.538999557495117,Mpro,13.109999656677246,unknown
861,13.281999588012695,Mpro,13.109999656677246,unknown
862,13.116000175476074,Mpro,13.109999656677246,unknown
863,14.123000144958496,Mpro,13.109999656677246,unknown
864,14.123000144958496,Mpro,13.109999656677246,unknown
865,14.123000144958496,Mpro,13.109999656677246,unknown
866,12.795000076293945,Mpro,13.109999656677246,unknown
867,14.508999824523926,Mpro,13.109999656677246,unknown
868,14.508999824523926,Mpro,13.109999656677246,unknown
869,14.508999824523926,Mpro,13.109999656677246,unknown
870,14.4399995803833,Mpro,13.109999656677246,unknown
871,11.574000358581543,Mpro,13.109999656677246,unknown
872,11.574000358581543,Mpro,13.109999656677246,unknown
873,11.574000358581543,Mpro,13.109999656677246,unknown
874,11.536999702453613,Mpro,13.109999656677246,unknown
875,11.536999702453613,Mpro,13.109999656677246,unknown
876,12.880999565124512,Mpro,13.109999656677246,unknown
877,12.880999565124512,Mpro,13.109999656677246,unknown
878,13.116000175476074,Mpro,13.109999656677246,unknown
879,13.116000175476074,Mpro,13.109999656677246,unknown
880,13.116000175476074,Mpro,13.109999656677246,unknown
881,12.597000122070312,Mpro,13.109999656677246,unknown
882,12.805999755859375,Mpro,13.109999656677246,unknown
883,12.805999755859375,Mpro,13.109999656677246,unknown
884,12.805999755859375,Mpro,13.109999656677246,unknown
885,11.574000358581543,Mpro,13.109999656677246,unknown
886,11.574000358581543,Mpro,13.109999656677246,unknown
887,11.574000358581543,Mpro,13.109999656677246,unknown
888,12.880999565124512,Mpro,13.109999656677246,unknown
889,12.880999565124512,Mpro,13.109999656677246,unknown
890,12.880999565124512,Mpro,13.109999656677246,unknown
891,12.538999557495117,Mpro,13.109999656677246,unknown
892,12.35200023651123,Mpro,13.109999656677246,unknown
893,11.96399974822998,Mpro,13.109999656677246,unknown
894,11.96399974822998,Mpro,13.109999656677246,unknown
895,11.96399974822998,Mpro,13.109999656677246,unknown
896,13.244000434875488,Mpro,13.109999656677246,unknown
897,13.670999526977539,Mpro,13.109999656677246,unknown
898,13.670999526977539,Mpro,13.109999656677246,unknown
899,13.670999526977539,Mpro,13.109999656677246,unknown
900,13.109999656677246,Mpro,13.109999656677246,unknown
901,11.503999710083008,Mpro,13.109999656677246,unknown
902,11.607999801635742,Mpro,13.109999656677246,unknown
903,11.607999801635742,Mpro,13.109999656677246,unknown
904,11.607999801635742,Mpro,13.109999656677246,unknown
905,13.984999656677246,Mpro,13.109999656677246,unknown
906,13.984999656677246,Mpro,13.109999656677246,unknown
907,13.984999656677246,Mpro,13.109999656677246,unknown
908,13.670999526977539,Mpro,13.109999656677246,unknown
909,13.109999656677246,Mpro,13.109999656677246,unknown
910,13.675999641418457,Mpro,13.109999656677246,unknown
911,13.675999641418457,Mpro,13.109999656677246,unknown
912,13.675999641418457,Mpro,13.109999656677246,unknown
913,12.597000122070312,Mpro,13.109999656677246,unknown
914,12.850000381469727,Mpro,13.109999656677246,unknown
915,12.850000381469727,Mpro,13.109999656677246,unknown
916,12.850000381469727,Mpro,13.109999656677246,unknown
917,12.21399974822998,Mpro,13.109999656677246,unknown
918,12.253000259399414,Mpro,13.109999656677246,unknown
919,12.529999732971191,Mpro,13.109999656677246,unknown
920,12.529999732971191,Mpro,13.109999656677246,unknown
921,13.984999656677246,Mpro,13.109999656677246,unknown
922,13.984999656677246,Mpro,13.109999656677246,unknown
923,13.984999656677246,Mpro,13.109999656677246,unknown
924,13.670999526977539,Mpro,13.109999656677246,unknown
925,13.109999656677246,Mpro,13.109999656677246,unknown
926,13.675999641418457,Mpro,13.109999656677246,unknown
927,13.675999641418457,Mpro,13.109999656677246,unknown
928,13.675999641418457,Mpro,13.109999656677246,unknown
929,12.597000122070312,Mpro,13.109999656677246,unknown
930,12.850000381469727,Mpro,13.109999656677246,unknown
931,12.850000381469727,Mpro,13.109999656677246,unknown
932,12.850000381469727,Mpro,13.109999656677246,unknown
933,12.21399974822998,Mpro,13.109999656677246,unknown
934,12.253000259399414,Mpro,13.109999656677246,unknown
935,12.529999732971191,Mpro,13.109999656677246,unknown
936,12.529999732971191,Mpro,13.109999656677246,unknown
937,13.984999656677246,Mpro,13.109999656677246,unknown
938,13.984999656677246,Mpro,13.109999656677246,unknown
939,13.984999656677246,Mpro,13.109999656677246,unknown
940,13.454999923706055,Mpro,13.109999656677246,unknown
941,13.675999641418457,Mpro,13.109999656677246,unknown
942,13.675999641418457,Mpro,13.109999656677246,unknown
943,13.675999641418457,Mpro,13.109999656677246,unknown
944,12.597000122070312,Mpro,13.109999656677246,unknown
945,12.850000381469727,Mpro,13.109999656677246,unknown
946,12.850000381469727,Mpro,13.109999656677246,unknown
947,12.850000381469727,Mpro,13.109999656677246,unknown
948,12.21399974822998,Mpro,13.109999656677246,unknown
949,12.253000259399414,Mpro,13.109999656677246,unknown
950,12.529999732971191,Mpro,13.109999656677246,unknown
951,12.529999732971191,Mpro,13.109999656677246,unknown
952,12.529999732971191,Mpro,13.109999656677246,unknown
953,12.170000076293945,Mpro,13.109999656677246,unknown
954,12.64900016784668,Mpro,13.109999656677246,unknown
955,12.64900016784668,Mpro,13.109999656677246,unknown
956,12.64900016784668,Mpro,13.109999656677246,unknown
957,12.505000114440918,Mpro,13.109999656677246,unknown
958,13.062000274658203,Mpro,13.109999656677246,unknown
959,13.699000358581543,Mpro,13.109999656677246,unknown
960,13.699000358581543,Mpro,13.109999656677246,unknown
961,13.699000358581543,Mpro,13.109999656677246,unknown
962,11.871999740600586,Mpro,13.109999656677246,unknown
963,12.505000114440918,Mpro,13.109999656677246,unknown
964,13.062000274658203,Mpro,13.109999656677246,unknown
965,14.272000312805176,Mpro,13.109999656677246,unknown
966,14.272000312805176,Mpro,13.109999656677246,unknown
967,14.272000312805176,Mpro,13.109999656677246,unknown
968,13.362000465393066,Mpro,13.109999656677246,unknown
969,12.10200023651123,Mpro,13.109999656677246,unknown
970,12.128000259399414,Mpro,13.109999656677246,unknown
971,12.128000259399414,Mpro,13.109999656677246,unknown
972,12.128000259399414,Mpro,13.109999656677246,unknown
973,11.871999740600586,Mpro,13.109999656677246,unknown
974,12.505000114440918,Mpro,13.109999656677246,unknown
975,13.062000274658203,Mpro,13.109999656677246,unknown
976,14.272000312805176,Mpro,13.109999656677246,unknown
977,14.272000312805176,Mpro,13.109999656677246,unknown
978,14.272000312805176,Mpro,13.109999656677246,unknown
979,13.362000465393066,Mpro,13.109999656677246,unknown
980,13.119000434875488,Mpro,13.109999656677246,unknown
981,14.142000198364258,Mpro,13.109999656677246,unknown
982,14.142000198364258,Mpro,13.109999656677246,unknown
983,14.142000198364258,Mpro,13.109999656677246,unknown
984,13.119999885559082,Mpro,13.109999656677246,unknown
985,12.045000076293945,Mpro,13.109999656677246,unknown
986,11.871999740600586,Mpro,13.109999656677246,unknown
987,11.871999740600586,Mpro,13.109999656677246,unknown
988,12.628000259399414,Mpro,13.109999656677246,unknown
989,14.272000312805176,Mpro,13.109999656677246,unknown
990,14.272000312805176,Mpro,13.109999656677246,unknown
991,14.272000312805176,Mpro,13.109999656677246,unknown
992,13.362000465393066,Mpro,13.109999656677246,unknown
993,13.119000434875488,Mpro,13.109999656677246,unknown
994,14.508999824523926,Mpro,13.109999656677246,unknown
995,14.508999824523926,Mpro,13.109999656677246,unknown
996,14.508999824523926,Mpro,13.109999656677246,unknown
997,14.4399995803833,Mpro,13.109999656677246,unknown
998,12.045000076293945,Mpro,13.109999656677246,unknown
999,11.833999633789062,Mpro,13.109999656677246,unknown
1000,11.833999633789062,Mpro,13.109999656677246,unknown
1001,12.052000045776367,Mpro,13.109999656677246,unknown
1002,13.609999656677246,Mpro,13.109999656677246,unknown
1003,13.609999656677246,Mpro,13.109999656677246,unknown
1004,13.609999656677246,Mpro,13.109999656677246,unknown
1005,13.281999588012695,Mpro,13.109999656677246,unknown
1006,12.885000228881836,Mpro,13.109999656677246,unknown
1007,12.885000228881836,Mpro,13.109999656677246,unknown
1008,12.885000228881836,Mpro,13.109999656677246,unknown
1009,12.437000274658203,Mpro,13.109999656677246,unknown
1010,13.119000434875488,Mpro,13.109999656677246,unknown
1011,14.508999824523926,Mpro,13.109999656677246,unknown
1012,14.508999824523926,Mpro,13.109999656677246,unknown
1013,14.508999824523926,Mpro,13.109999656677246,unknown
1014,14.4399995803833,Mpro,13.109999656677246,unknown
1015,12.045000076293945,Mpro,13.109999656677246,unknown
1016,11.635000228881836,Mpro,13.109999656677246,unknown
1017,11.635000228881836,Mpro,13.109999656677246,unknown
1018,13.538999557495117,Mpro,13.109999656677246,unknown
1019,13.538999557495117,Mpro,13.109999656677246,unknown
1020,13.538999557495117,Mpro,13.109999656677246,unknown
1021,13.281999588012695,Mpro,13.109999656677246,unknown
1022,12.885000228881836,Mpro,13.109999656677246,unknown
1023,12.885000228881836,Mpro,13.109999656677246,unknown
1024,12.885000228881836,Mpro,13.109999656677246,unknown
1025,12.437000274658203,Mpro,13.109999656677246,unknown
1026,12.795000076293945,Mpro,13.109999656677246,unknown
1027,14.508999824523926,Mpro,13.109999656677246,unknown
1028,14.508999824523926,Mpro,13.109999656677246,unknown
1029,14.508999824523926,Mpro,13.109999656677246,unknown
1030,14.4399995803833,Mpro,13.109999656677246,unknown
1031,11.536999702453613,Mpro,13.109999656677246,unknown
1032,11.536999702453613,Mpro,13.109999656677246,unknown
